alloy,temperature,processing,method,status,pred_ys,actual_ys,pred_uts,actual_uts,pred_el,actual_el,pred_em,actual_em,pred_density,pred_gamma_prime,confidence_level,tcp_risk,corrections_applied,eval_time_sec
Haynes Hastelloy® B-3® alloy,200.0,wrought,LLM_ONLY,SUCCESS,900,324.0,1200,758.0,25,60.0,220000,208.0,,,LOW,N/A,0,2.1
Haynes Hastelloy® B-3® alloy,204.0,wrought,LLM_ONLY,SUCCESS,920,324.0,1050,758.0,18,60.0,220000,208.0,,,LOW,N/A,0,1.4
Haynes Hastelloy® B-3® alloy,300.0,wrought,LLM_ONLY,SUCCESS,900,,1200,,20,,220000,202.0,,,LOW,N/A,0,2.1
Haynes Hastelloy® B-3® alloy,316.0,wrought,LLM_ONLY,SUCCESS,900,303.0,1200,717.0,20,63.0,195,,,,LOW,N/A,0,2.4
Haynes Hastelloy® B-3® alloy,400.0,wrought,LLM_ONLY,SUCCESS,900,,1200,,25,,220000,197.0,,,LOW,N/A,0,1.5
Haynes Hastelloy® B-3® alloy,427.0,wrought,LLM_ONLY,SUCCESS,850,290.0,1050,703.0,25,62.0,190000,,,,LOW,N/A,0,1.1
Haynes Hastelloy® B-3® alloy,500.0,wrought,LLM_ONLY,SUCCESS,900,,1200,,20,,210,190.0,,,LOW,N/A,0,1.2
Haynes Hastelloy® B-3® alloy,538.0,wrought,LLM_ONLY,SUCCESS,850,269.0,1050,676.0,20,59.0,190,,,,LOW,N/A,0,1.2
Haynes Hastelloy® B-3® alloy,600.0,wrought,LLM_ONLY,SUCCESS,920,,1050,,18,,210,185.0,,,LOW,N/A,0,1.2
Haynes Hastelloy® B-3® alloy,649.0,wrought,LLM_ONLY,SUCCESS,850,317.0,1050,717.0,25,56.0,220000,,,,LOW,N/A,0,1.3
Haynes Hastelloy® C-2000® alloy,20.0,wrought,LLM_ONLY,SUCCESS,900,393.0,1200,779.0,20,68.0,200,,,,LOW,N/A,0,1.2
Haynes Hastelloy® C-2000® alloy,25.0,wrought,LLM_ONLY,SUCCESS,900,,1200,,20,,220000,207.0,,,LOW,N/A,0,1.2
Haynes Hastelloy® C-2000® alloy,316.0,wrought,LLM_ONLY,SUCCESS,850,,1050,,20,,210000,190.0,,,LOW,N/A,0,1.0
Haynes Hastelloy® C-2000® alloy,427.0,wrought,LLM_ONLY,SUCCESS,800,,1050,,20,,190000,177.0,,,LOW,N/A,0,1.4
Haynes Hastelloy® C-2000® alloy,538.0,wrought,LLM_ONLY,SUCCESS,850,,1050,,20,,190000,171.0,,,LOW,N/A,0,1.3
Haynes Hastelloy® C-2000® alloy,649.0,wrought,LLM_ONLY,SUCCESS,450,,800,,25,,180,162.0,,,LOW,N/A,0,1.9
Haynes Hastelloy® C-22® alloy,21.0,wrought,LLM_ONLY,SUCCESS,900,407.0,1200,800.0,25,57.0,220000,206.0,,,LOW,N/A,0,2.0
Haynes Hastelloy® C-22® alloy,93.0,wrought,LLM_ONLY,SUCCESS,900,372.0,1200,758.0,20,58.0,220000,,,,LOW,N/A,0,1.0
Haynes Hastelloy® C-22® alloy,200.0,wrought,LLM_ONLY,SUCCESS,900,303.0,1200,703.0,20,57.0,220000,197.0,,,LOW,N/A,0,1.7
Haynes Hastelloy® C-22® alloy,204.0,wrought,LLM_ONLY,SUCCESS,900,303.0,1200,703.0,20,57.0,220000,197.0,,,LOW,N/A,0,1.9
Haynes Hastelloy® C-22® alloy,300.0,wrought,LLM_ONLY,SUCCESS,900,,1100,,20,,220000,191.0,,,LOW,N/A,0,1.3
Haynes Hastelloy® C-22® alloy,316.0,wrought,LLM_ONLY,SUCCESS,850,286.0,1050,676.0,20,62.0,210000,,,,LOW,N/A,0,1.6
Haynes Hastelloy® C-22® alloy,400.0,wrought,LLM_ONLY,SUCCESS,850,,1050,,20,,220000,185.0,,,LOW,N/A,0,1.1
Haynes Hastelloy® C-22® alloy,427.0,wrought,LLM_ONLY,SUCCESS,850,283.0,1050,655.0,25,67.0,210000,,,,LOW,N/A,0,1.3
Haynes Hastelloy® C-22® alloy,500.0,wrought,LLM_ONLY,SUCCESS,850,,1200,,25,,210000,179.0,,,LOW,N/A,0,1.2
Haynes Hastelloy® C-22® alloy,538.0,wrought,LLM_ONLY,SUCCESS,850,276.0,1050,627.0,20,61.0,190,,,,LOW,N/A,0,1.1
Haynes Hastelloy® C-22® alloy,600.0,wrought,LLM_ONLY,SUCCESS,850,,1050,,18,,190,174.0,,,LOW,N/A,0,1.0
Haynes Hastelloy® C-22® alloy,649.0,wrought,LLM_ONLY,SUCCESS,850,248.0,1050,586.0,20,65.0,210000,,,,LOW,N/A,0,1.5
Haynes Hastelloy® C-22® alloy,700.0,wrought,LLM_ONLY,SUCCESS,850,,1050,,18,,190,168.0,,,LOW,N/A,0,1.5
Haynes Hastelloy® C-22® alloy,760.0,wrought,LLM_ONLY,SUCCESS,450,241.0,700,524.0,20,63.0,180,,,,LOW,N/A,0,2.1
Haynes Hastelloy® C-22® alloy,800.0,wrought,LLM_ONLY,SUCCESS,450,,700,,25,,180,160.0,,,LOW,N/A,0,1.6
Haynes Hastelloy® C-22® alloy,900.0,wrought,LLM_ONLY,SUCCESS,550,,750,,20,,180,152.0,,,LOW,N/A,0,1.4
Haynes Hastelloy® C-22® alloy,1000.0,wrought,LLM_ONLY,SUCCESS,250,,550,,20,,180,144.0,,,LOW,N/A,0,1.2
Haynes Hastelloy® C-276 alloy,20.0,wrought,LLM_ONLY,SUCCESS,1050,364.7,1250,826.7,20,61.0,210,205.0,,,LOW,N/A,0,1.0
Haynes Hastelloy® C-276 alloy,204.0,wrought,LLM_ONLY,SUCCESS,920,,1050,696.4,18,,215000,195.0,,,LOW,N/A,0,1.4
Haynes Hastelloy® C-276 alloy,316.0,wrought,LLM_ONLY,SUCCESS,920,,1050,681.2,25,68.0,210000,188.0,,,LOW,N/A,0,1.1
Haynes Hastelloy® C-276 alloy,427.0,wrought,LLM_ONLY,SUCCESS,920,,1050,,25,67.0,210000,182.0,,,LOW,N/A,0,1.2
Haynes Hastelloy® C-276 alloy,538.0,wrought,LLM_ONLY,SUCCESS,850,,1050,,20,,220000,176.0,,,LOW,N/A,0,1.6
Haynes Hastelloy® C-4 alloy,20.0,wrought,LLM_ONLY,SUCCESS,900,421.0,1200,801.0,20,55.0,220000,211.0,,,LOW,N/A,0,1.7
Haynes Hastelloy® C-4 alloy,93.0,wrought,LLM_ONLY,SUCCESS,1050,,1250,,20,,200000,207.0,,,LOW,N/A,0,1.1
Haynes Hastelloy® C-4 alloy,204.0,wrought,LLM_ONLY,SUCCESS,850,403.0,1050,706.0,22,55.0,215000,201.0,,,LOW,N/A,0,1.2
Haynes Hastelloy® C-4 alloy,316.0,wrought,LLM_ONLY,SUCCESS,900,371.0,1100,675.0,25,61.0,220000,194.0,,,LOW,N/A,0,1.7
Haynes Hastelloy® C-4 alloy,427.0,wrought,LLM_ONLY,SUCCESS,850,320.0,1050,656.0,20,68.0,190000,187.0,,,LOW,N/A,0,1.5
Haynes Hastelloy® C-4 alloy,538.0,wrought,LLM_ONLY,SUCCESS,850,299.0,1050,645.0,20,55.0,180,179.0,,,LOW,N/A,0,1.3
Haynes Hastelloy® C-4 alloy,649.0,wrought,LLM_ONLY,SUCCESS,850,291.0,1050,571.0,25,50.0,180,171.0,,,LOW,N/A,0,1.1
Haynes Hastelloy® C-4 alloy,760.0,wrought,LLM_ONLY,SUCCESS,800,260.0,1050,476.0,20,44.0,180,162.0,,,LOW,N/A,0,2.1
Haynes Hastelloy® C-4 alloy,871.0,wrought,LLM_ONLY,SUCCESS,450,,700,,25,,170,152.0,,,LOW,N/A,0,1.4
Haynes Hastelloy® C-4 alloy,982.0,wrought,LLM_ONLY,SUCCESS,200,,400,,25,,150,141.0,,,LOW,N/A,0,1.7
Haynes Hastelloy® G-30® alloy,20.0,wrought,LLM_ONLY,SUCCESS,950,338.0,1250,689.0,25,56.0,220000,202.0,,,LOW,N/A,0,1.0
Haynes Hastelloy® G-30® alloy,93.0,wrought,LLM_ONLY,SUCCESS,850,290.0,1200,655.0,25,54.0,220000,,,,LOW,N/A,0,1.3
Haynes Hastelloy® G-30® alloy,200.0,wrought,LLM_ONLY,SUCCESS,850,248.0,1200,607.0,25,59.0,220000,196.0,,,LOW,N/A,0,1.4
Haynes Hastelloy® G-30® alloy,204.0,wrought,LLM_ONLY,SUCCESS,850,248.0,1200,607.0,20,59.0,220000,196.0,,,LOW,N/A,0,1.0
Haynes Hastelloy® G-30® alloy,300.0,wrought,LLM_ONLY,SUCCESS,850,,1200,,20,,210,195.0,,,LOW,N/A,0,1.4
Haynes Hastelloy® G-30® alloy,316.0,wrought,LLM_ONLY,SUCCESS,550,228.0,900,572.0,25,59.0,190,,,,LOW,N/A,0,1.9
Haynes Hastelloy® G-30® alloy,400.0,wrought,LLM_ONLY,SUCCESS,850,,1050,,25,,220000,192.0,,,LOW,N/A,0,1.1
Haynes Hastelloy® G-30® alloy,427.0,wrought,LLM_ONLY,SUCCESS,850,214.0,1050,552.0,18,60.0,190,,,,LOW,N/A,0,0.8
Haynes Hastelloy® G-30® alloy,500.0,wrought,LLM_ONLY,SUCCESS,550,,900,,25,,190,187.0,,,LOW,N/A,0,1.0
Haynes Hastelloy® G-30® alloy,538.0,wrought,LLM_ONLY,SUCCESS,550,200.0,900,524.0,25,62.0,180,,,,LOW,N/A,0,1.3
Haynes Hastelloy® N,14.0,wrought,LLM_ONLY,SUCCESS,1050,,1400,,25,,220000,219.0,,,LOW,N/A,0,1.5
Haynes Hastelloy® N,20.0,wrought,LLM_ONLY,SUCCESS,1050,314.0,1400,794.0,25,50.7,220000,,,,LOW,N/A,0,1.5
Haynes Hastelloy® N,221.0,wrought,LLM_ONLY,SUCCESS,850,,1050,,25,,210000,202.0,,,LOW,N/A,0,1.0
Haynes Hastelloy® N,410.0,wrought,LLM_ONLY,SUCCESS,850,,1050,,20,,190,192.0,,,LOW,N/A,0,1.4
Haynes Hastelloy® N,500.0,wrought,LLM_ONLY,SUCCESS,850,,1050,,20,,190000,187.0,,,LOW,N/A,0,2.0
Haynes Hastelloy® N,577.0,wrought,LLM_ONLY,SUCCESS,850,,1050,,25,,190,181.0,,,LOW,N/A,0,1.3
Haynes Hastelloy® N,593.0,wrought,LLM_ONLY,SUCCESS,850,227.0,1050,599.0,25,45.3,180,,,,LOW,N/A,0,1.2
Haynes Hastelloy® N,632.0,wrought,LLM_ONLY,SUCCESS,450,,700,,25,,180000,181.0,,,LOW,N/A,0,1.7
Haynes Hastelloy® N,700.0,wrought,LLM_ONLY,SUCCESS,850,218.0,1050,480.0,25,30.0,220000,171.0,,,LOW,N/A,0,1.1
Haynes Hastelloy® N,704.0,wrought,LLM_ONLY,SUCCESS,420,218.0,620,480.0,25,30.0,180,171.0,,,LOW,N/A,0,1.3
Haynes Hastelloy® N,800.0,wrought,LLM_ONLY,SUCCESS,450,,700,,20,,180,163.0,,,LOW,N/A,0,1.3
Haynes Hastelloy® N,815.0,wrought,LLM_ONLY,SUCCESS,420,203.0,620,385.0,25,24.3,180,,,,LOW,N/A,0,1.4
Haynes Hastelloy® N,854.0,wrought,LLM_ONLY,SUCCESS,220,,380,,25,,140,157.0,,,LOW,N/A,0,1.4
Haynes Hastelloy® N,904.0,wrought,LLM_ONLY,SUCCESS,220,,380,,25,,140,151.0,,,LOW,N/A,0,1.3
Haynes Hastelloy® N,927.0,wrought,LLM_ONLY,SUCCESS,250,179.0,550,234.0,20,30.0,150,,,,LOW,N/A,0,2.5
Haynes Hastelloy® N,954.0,wrought,LLM_ONLY,SUCCESS,220,,380,,25,,180,143.0,,,LOW,N/A,0,1.3
Haynes Hastelloy® N,1000.0,wrought,LLM_ONLY,SUCCESS,250,,550,,25,,150,136.0,,,LOW,N/A,0,1.5
Haynes Hastelloy® N,1049.0,wrought,LLM_ONLY,SUCCESS,250,,550,,20,,200,122.0,,,LOW,N/A,0,1.6
Nickel Alloy 59,20.0,wrought,LLM_ONLY,SUCCESS,850,320.0,1200,690.0,25,40.0,220000,210.0,,,LOW,N/A,0,1.1
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,22.0,wrought,LLM_ONLY,SUCCESS,550,272.0,900,652.0,25,46.6,200000,195.1,,,LOW,N/A,0,1.5
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,100.0,wrought,LLM_ONLY,SUCCESS,550,,800,,25,,200000,191.0,,,LOW,N/A,0,1.6
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,300.0,wrought,LLM_ONLY,SUCCESS,450,,750,,25,,200000,180.0,,,LOW,N/A,0,1.5
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,500.0,wrought,LLM_ONLY,SUCCESS,550,,900,,25,,170,166.9,,,LOW,N/A,0,2.6
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,700.0,wrought,LLM_ONLY,SUCCESS,550,,750,,20,,180,151.7,,,LOW,N/A,0,1.9
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,870.0,wrought,LLM_ONLY,SUCCESS,450,110.0,700,132.0,25,84.8,180,,,,LOW,N/A,0,1.8
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,900.0,wrought,LLM_ONLY,SUCCESS,250,,550,,25,,180,138.6,,,LOW,N/A,0,1.8
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,980.0,wrought,LLM_ONLY,SUCCESS,250,66.0,550,92.0,20,98.0,150,,,,LOW,N/A,0,1.3
Special Metals INCOLOY® alloy 890 Ni-Cr-Fe Superalloy,1100.0,wrought,LLM_ONLY,SUCCESS,200,44.0,400,62.0,25,83.6,180,,,,LOW,N/A,0,1.0
Special Metals INCONEL® 622 Nickel Superalloy (UNS N06022) Plate 0.250 in (6.4 mm),20.0,wrought,LLM_ONLY,SUCCESS,950,311.0,1250,699.8,25,69.0,220000,209.0,,,LOW,N/A,0,1.2
Special Metals INCONEL® 725 Nickel Superalloy (UNS N07725),20.0,wrought,LLM_ONLY,SUCCESS,900,427.0,1200,855.0,20,57.0,214000,204.0,,,LOW,N/A,0,1.7
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),20.0,wrought,LLM_ONLY,SUCCESS,1050,421.0,1250,848.0,20,59.0,210,207.0,,,LOW,N/A,0,1.7
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),100.0,wrought,LLM_ONLY,SUCCESS,900,,1200,,20,,220000,205.0,,,LOW,N/A,0,1.6
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),200.0,wrought,LLM_ONLY,SUCCESS,920,,1250,,25,,214000,197.0,,,LOW,N/A,0,1.3
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),300.0,wrought,LLM_ONLY,SUCCESS,920,,1050,,25,,214000,193.0,,,LOW,N/A,0,1.6
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),400.0,wrought,LLM_ONLY,SUCCESS,950,,1200,,20,,210000,185.0,,,LOW,N/A,0,1.4
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),500.0,wrought,LLM_ONLY,SUCCESS,900,,1100,,20,,220000,183.0,,,LOW,N/A,0,1.6
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),600.0,wrought,LLM_ONLY,SUCCESS,850,,1050,,20,,190,173.0,,,LOW,N/A,0,1.7
Special Metals INCONEL® Alloy 686 Nickel Superalloy Sheet (UNS N06686),700.0,wrought,LLM_ONLY,SUCCESS,850,,1050,,20,,180,165.0,,,LOW,N/A,0,1.4
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,21.0,wrought,LLM_ONLY,SUCCESS,950,403.0,1250,824.0,20,46.0,220000,212.0,,,LOW,N/A,0,1.9
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,22.0,wrought,LLM_ONLY,SUCCESS,950,403.0,1250,824.0,25,46.0,220000,212.0,,,LOW,N/A,0,1.0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,100.0,wrought,LLM_ONLY,SUCCESS,850,,1200,,25,,210,208.0,,,LOW,N/A,0,1.2
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,200.0,wrought,LLM_ONLY,SUCCESS,900,386.0,1200,772.0,20,45.0,220000,203.0,,,LOW,N/A,0,1.6
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,204.0,wrought,LLM_ONLY,SUCCESS,900,386.0,1200,772.0,20,45.0,200,203.0,,,LOW,N/A,0,2.1
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,300.0,wrought,LLM_ONLY,SUCCESS,900,,1200,,20,,220000,199.0,,,LOW,N/A,0,1.6
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,316.0,wrought,LLM_ONLY,SUCCESS,850,372.0,1050,758.0,20,46.0,210,,,,LOW,N/A,0,1.8
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,400.0,wrought,LLM_ONLY,SUCCESS,920,,1050,,25,,210,194.0,,,LOW,N/A,0,1.8
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,427.0,wrought,LLM_ONLY,SUCCESS,850,359.0,1050,745.0,20,48.0,220000,,,,LOW,N/A,0,1.3
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,500.0,wrought,LLM_ONLY,SUCCESS,800,,1050,,25,,180,188.0,,,LOW,N/A,0,1.6
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,538.0,wrought,LLM_ONLY,SUCCESS,850,310.0,1050,724.0,20,40.0,190000,,,,LOW,N/A,0,1.3
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,600.0,wrought,LLM_ONLY,SUCCESS,800,,1050,,20,,180,183.0,,,LOW,N/A,0,2.0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,649.0,wrought,LLM_ONLY,SUCCESS,850,290.0,1050,724.0,25,50.0,190,,,,LOW,N/A,0,1.9
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,700.0,wrought,LLM_ONLY,SUCCESS,800,,1050,,20,,190000,175.0,,,LOW,N/A,0,1.8
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,760.0,wrought,LLM_ONLY,SUCCESS,800,290.0,1050,517.0,20,70.0,170,,,,LOW,N/A,0,2.2
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,800.0,wrought,LLM_ONLY,SUCCESS,750,,1050,,25,,190000,167.0,,,LOW,N/A,0,1.4
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,871.0,wrought,LLM_ONLY,SUCCESS,450,193.0,700,234.0,20,90.0,150,,,,LOW,N/A,0,1.5
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,1090.0,wrought,LLM_ONLY,SUCCESS,150,55.2,300,82.7,20,70.0,150,,,,LOW,N/A,0,1.8
Special Metals INCONEL® C276 Nickel Superalloy Sheet,20.0,wrought,LLM_ONLY,SUCCESS,1050,376.0,1300,796.3,20,60.0,220000,205.0,,,LOW,N/A,0,0.9
Special Metals INCONEL® G-3 Nickel Superalloy (UNS N06985),20.0,wrought,LLM_ONLY,SUCCESS,350,320.0,700,690.0,25,60.0,200000,199.0,,,LOW,N/A,0,1.4
Special Metals INCONEL® G-3 Nickel Superalloy (UNS N06985),550.0,wrought,LLM_ONLY,SUCCESS,450,190.0,700,500.0,25,65.0,180,,,,LOW,N/A,0,1.2
Special Metals NIMONIC® Alloy 86,20.0,wrought,LLM_ONLY,SUCCESS,850,410.0,1200,825.0,25,42.0,220000,210.0,,,LOW,N/A,0,1.2
Special Metals NIMONIC® Alloy 86,23.0,wrought,LLM_ONLY,SUCCESS,450,410.0,900,825.0,25,42.0,220000,210.0,,,LOW,N/A,0,1.4
Special Metals NIMONIC® Alloy 86,650.0,wrought,LLM_ONLY,SUCCESS,850,240.0,1050,620.0,25,50.0,190,,,,LOW,N/A,0,1.1
