alloy,temperature,processing,method,status,pred_ys,actual_ys,pred_uts,actual_uts,pred_el,actual_el,pred_em,actual_em,pred_density,pred_gamma_prime,confidence_level,tcp_risk,corrections_applied,eval_time_sec
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,500.0,wrought,ML_DETERMINISTIC,SUCCESS,376.76500867213116,,754.8267072328251,,47.65230493325842,,174.46664959523878,188.0,8.85,0.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,538.0,wrought,ML_DETERMINISTIC,SUCCESS,341.9067780813109,310.0,702.8214887269658,724.0,47.76554040689123,40.0,170.01822430226997,,8.85,0.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,600.0,wrought,ML_DETERMINISTIC,SUCCESS,339.9831215742021,,692.1814433118154,,48.14777782093003,,166.80737580772706,183.0,8.85,0.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,649.0,wrought,ML_DETERMINISTIC,SUCCESS,335.9039742353349,290.0,653.7352458020496,724.0,48.77890803943589,50.0,163.3845013570435,,8.85,0.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,700.0,wrought,ML_DETERMINISTIC,SUCCESS,336.3809029462724,,651.0301066418936,,48.730076099738625,,163.12326325889896,175.0,8.85,0.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,760.0,wrought,ML_DETERMINISTIC,SUCCESS,327.63696085135894,290.0,547.4474736358204,517.0,49.08856650201345,70.0,158.1077449090168,,8.85,0.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,800.0,wrought,ML_DETERMINISTIC,SUCCESS,319.209730016398,,543.2567540313282,,49.13743468133474,,157.4619471795246,167.0,8.85,0.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,871.0,wrought,ML_DETERMINISTIC,SUCCESS,249.22839256729443,193.0,313.859682221581,234.0,49.476455503547584,90.0,147.30791174413417,,8.85,0.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,1090.0,wrought,ML_DETERMINISTIC,SUCCESS,180.4198386949063,55.2,220.27837721059603,82.7,49.30163239208474,70.0,137.4959823857958,,8.85,0.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® C276 Nickel Superalloy Sheet,20.0,wrought,ML_DETERMINISTIC,SUCCESS,490.23731162726085,376.0,804.6209624519429,796.3,41.921814531102775,60.0,201.7232966792637,205.0,8.65,0.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® G-3 Nickel Superalloy (UNS N06985),20.0,wrought,ML_DETERMINISTIC,SUCCESS,404.3547002952067,320.0,782.7223150183911,690.0,42.88501443165676,60.0,198.12235932295147,199.0,8.23,0.0,MEDIUM,Low,0,0.1
Special Metals INCONEL® G-3 Nickel Superalloy (UNS N06985),550.0,wrought,ML_DETERMINISTIC,SUCCESS,352.05161282037034,190.0,708.5359262803531,500.0,42.92550935048,65.0,170.55987327430194,,8.23,0.0,MEDIUM,Low,0,0.1
Special Metals NIMONIC® Alloy 86,20.0,wrought,ML_DETERMINISTIC,SUCCESS,413.2597831539345,410.0,774.4292865190748,825.0,50.365318520469444,42.0,202.2026644000926,210.0,8.5,0.0,MEDIUM,Low,0,0.1
Special Metals NIMONIC® Alloy 86,23.0,wrought,ML_DETERMINISTIC,SUCCESS,402.6816886715127,410.0,774.1221576128248,825.0,50.37132476131417,42.0,201.98578360175276,210.0,8.5,0.0,MEDIUM,Low,0,0.1
Special Metals NIMONIC® Alloy 86,650.0,wrought,ML_DETERMINISTIC,SUCCESS,343.1198040770163,240.0,646.5512518667092,620.0,50.52809471830322,50.0,165.98883625880472,,8.5,0.0,MEDIUM,Low,0,0.1
